               kpt            disp_1
        0.52663584      180.43170992
        0.52957794      180.79533831
        0.53252004      181.19977509
        0.53546214      181.64590797
        0.53840424      182.13440286
        0.54134634      182.66565464
        0.54428844      183.23974268
        0.54723054      183.85639236
        0.55017264      184.51494377
        0.55311474      185.21432857
        0.55605684      185.95305564
        0.55899894      186.72920635
        0.56194104      187.54043958
        0.56488314      188.38400672
        0.56782524      189.25677643
        0.57076734      190.15526890
        0.57370944      191.07569900
        0.57665154      192.01402734
        0.57959364      192.96601845
        0.58253574      193.92730475
        0.58547784      194.89345491
        0.58841994      195.86004518
        0.59136204      196.82273220
        0.59430414      197.77732538
        0.59724624      198.71985758
        0.60018834      199.64665208
        0.60313044      200.55438457
        0.60607254      201.44013851
        0.60901464      202.30145260
        0.61195674      203.13635911
        0.61489883      203.94341215
        0.61784093      204.72170507
        0.62078303      205.47087649
        0.62372513      206.19110459
        0.62666723      206.88308978
        0.62960933      207.54802589
        0.63255143      208.18756040
        0.63549353      208.80374450
        0.63843563      209.39897398
        0.64137773      209.97592212
        0.64431983      210.53746608
        0.64726193      211.08660821
        0.65020403      211.62639415
        0.65314613      212.15982948
        0.65608823      212.68979660
        0.65903033      213.21897396
        0.66197243      213.74975931
        0.66491453      214.28419869
        0.66785663      214.82392300
        0.67079873      215.37009346
        0.67374083      215.92335734
        0.67668293      216.48381515
        0.67962503      217.05099995
        0.68256713      217.62386964
        0.68550923      218.20081228
        0.68845133      218.77966471
        0.69139343      219.35774403
        0.69433553      219.93189149
        0.69727763      220.49852796
        0.70021973      221.05371986
        0.70316183      221.59325421
        0.70610393      222.11272132
        0.70904602      222.60760338
        0.71198812      223.07336699
        0.71493022      223.50555780
        0.71787232      223.89989512
        0.72081442      224.25236456
        0.72375652      224.55930646
        0.72669862      224.81749844
        0.72964072      225.02423004
        0.73258282      225.17736775
        0.73552492      225.27540910
        0.73846702      225.31752440
        0.74140912      225.30358519
        0.74435122      225.23417864
        0.74729332      225.11060755
        0.75023542      224.93487571
        0.75317752      224.70965894
        0.75611962      224.43826223
        0.75906172      224.12456381
        0.76200382      223.77294732
        0.76494592      223.38822331
        0.76788802      222.97554180
        0.77083012      222.54029760
        0.77377222      222.08803046
        0.77671432      221.62432195
        0.77965642      221.15469156
        0.78259852      220.68449385
        0.78554062      220.21881912
        0.78848272      219.76239957
        0.79142482      219.31952306
        0.79436692      218.89395619
        0.79730902      218.48887857
        0.80025112      218.10682947
        0.80319321      217.74966825
        0.80613531      217.41854930
        0.80907741      217.11391210
        0.81201951      216.83548664
        0.81496161      216.58231419
        0.81790371      216.35278284
        0.82084581      216.14467724
        0.82378791      215.95524141
        0.82673001      215.78125328
        0.82967211      215.61910937
        0.83261421      215.46491792
        0.83555631      215.31459822
        0.83849841      215.16398425
        0.84144051      215.00893018
        0.84438261      214.84541567
        0.84732471      214.66964837
        0.85026681      214.47816166
        0.85320891      214.26790539
        0.85615101      214.03632750
        0.85909311      213.78144495
        0.86203521      213.50190216
        0.86497731      213.19701575
        0.86791941      212.86680461
        0.87086151      212.51200444
        0.87380361      212.13406652
        0.87674571      211.73514066
        0.87968781      211.31804259
        0.88262991      210.88620644
        0.88557201      210.44362339
        0.88851411      209.99476763
        0.89145621      209.54451125
        0.89439831      209.09802993
        0.89734040      208.66070126
        0.90028250      208.23799806
        0.90322460      207.83537880
        0.90616670      207.45817764
        0.90910880      207.11149634
        0.91205090      206.80010040
        0.91499300      206.52832174
        0.91793510      206.29996990
        0.92087720      206.11825383
        0.92381930      205.98571592
        0.92676140      205.90417969
        0.92970350      205.87471233
        0.93264560      205.89760291
        0.93558770      205.79882286
        0.93852980      205.78942076
        0.94147190      205.85512986
        0.94441400      205.98007520
        0.94735610      206.14706201
        0.95029820      206.33789440
        0.95324030      206.53371863
        0.95618240      206.71538420
        0.95912450      206.86381561
        0.96206660      206.96038763
        0.96500870      206.98729612
        0.96795080      206.92791705
        0.97089290      206.76714598
        0.97383500      206.49171096
        0.97677710      206.09045199
        0.97971920      205.55456091
        0.98266130      204.87777627
        0.98560340      204.05652868
        0.98854550      203.09003302
        0.99148760      201.98032496
        0.99442969      200.73224045
        0.99737179      199.35333786
        1.00031389      197.85376378
        1.00325599      196.24606453
        1.00619809      194.54494673
        1.00914019      192.76699118
        1.01208229      190.93032546
        1.01502439      189.05426149
        1.01796649      187.15890513
        1.02090859      185.26474538
        1.02385069      183.39223152
        1.02679279      181.56134656
        1.02973489      179.79118571
        1.03267699      178.09954840
        1.03561909      176.50255237
        1.03856119      175.01427784
        1.04150329      173.64644905
        1.04444539      172.40816029
        1.04738749      171.30565199
        1.05032959      170.34214200
        1.05327169      169.51771582
        1.05621379      168.82927861
        1.05915589      168.27057013
        1.06209799      167.83224313
        1.06504009      167.50200378
        1.06798219      167.26481201
        1.07092429      167.10313797
        1.07386639      166.99727002
        1.07680849      166.92566838
        1.07975059      166.86535772
        1.08269269      166.79235102
        1.08563479      166.68209677
        1.08857688      166.50994042
        1.09151898      166.25159137
        1.09446108      165.88358622
        1.09740318      165.38373910
        1.10034528      164.73157035
        1.10328738      163.90870501
        1.10622948      162.89923322
        1.10917158      161.69002553
        1.11211368      160.27099679
        1.11505578      158.63531340
        1.11799788      156.77953996
        1.12093998      154.70372229
        1.12388208      152.41140533
        1.12682418      149.90958546
        1.12976628      147.20859840
        1.13270838      144.32194474
        1.13565048      141.26605671
        1.13859258      138.06001081
        1.14153468      134.72519190
        1.14447678      131.28491552
        1.14741888      127.76401570
        1.15036098      124.18840648
        1.15330308      120.58462564
        1.15624518      116.97936948
        1.15918728      113.39902765
        1.16212938      109.86922708
        1.16507148      106.41439346
        1.16801358      103.05733885
        1.17095568       99.81888290
        1.17389778       96.71751480
        1.17683988       93.76910204
        1.17978198       90.98665105
        1.18272407       88.38012396
        1.18566617       85.95631423
        1.18860827       83.71878284
        1.19155037       81.66785580
        1.19449247       79.80068182
        1.19743457       78.11134866
        1.20037667       76.59105477
        1.20331877       75.22833220
        1.20626087       74.00931577
        1.20920297       72.91805238
        1.21214507       71.93684388
        1.21508717       71.04661622
        1.21802927       70.22730727
        1.22097137       69.45826523
        1.22391347       68.71864988
        1.22685557       67.98782844
        1.22979767       67.24575862
        1.23273977       66.47335140
        1.23568187       65.65280692
        1.23862397       64.76791742
        1.24156607       63.80433184
        1.24450817       62.74977794
        1.24745027       61.59423838
        1.25039237       60.33007848
        1.25333447       58.95212435
        1.25627657       57.45769113
        1.25921867       55.84656224
        1.26216077       54.12092136
        1.26510287       52.28524008
        1.26804497       50.34612485
        1.27098707       48.31212755
        1.27392917       46.19352512
        1.27687126       44.00207361
        1.27981336       41.75074296
        1.28275546       39.45343868
        1.28569756       37.12471709
        1.28863966       34.77950030
        1.29158176       32.43279745
        1.29452386       30.09943792
        1.29746596       27.79382213
        1.30040806       25.52969484
        1.30335016       23.31994519
        1.30629226       21.17643698
        1.30923436       19.10987194
        1.31217646       17.12968776
        1.31511856       15.24399189
        1.31806066       13.45953103
        1.32100276       11.78169563
        1.32394486       10.21455754
        1.32688696        8.76093848
        1.32982906        7.42250607
        1.33277116        6.19989357
        1.33571326        5.09283913
        1.33865536        4.10033965
        1.34159746        3.22081434
        1.34453956        2.45227284
        1.34748166        1.79248259
        1.35042376        1.23913053
        1.35336586        0.78997428
        1.35630796        0.44297826
        1.35925006        0.19643091
        1.36219216        0.04903952
        1.36513426        0.00000000
        1.36807636       -0.01508084
        1.37101845       -0.05988041
        1.37396055       -0.13307811
        1.37690265       -0.23250021
        1.37984475       -0.35516023
        1.38278685       -0.49731421
        1.38572895       -0.65452976
        1.38867105       -0.82176741
        1.39161315       -0.99347266
        1.39455525       -1.16367660
        1.39749735       -1.32610320
        1.40043945       -1.47428085
        1.40338155       -1.60165602
        1.40632365       -1.70170653
        1.40926575       -1.76805218
        1.41220785       -1.79456050
        1.41514995       -1.77544542
        1.41809205       -1.70535698
        1.42103415       -1.57946020
        1.42397625       -1.39350173
        1.42691835       -1.14386300
        1.42986045       -0.82759884
        1.43280255       -0.44246119
        1.43574465        0.01309254
        1.43868675        0.53990640
        1.44162885        1.13814749
        1.44457095        1.80734172
        1.44751305        2.54642249
        1.45045515        3.35379111
        1.45339725        4.22738720
        1.45633935        5.16476742
        1.45928145        6.16319043
        1.46222355        7.21970600
        1.46516564        8.33124609
        1.46810774        9.49471569
        1.47104984       10.70708112
        1.47399194       11.96545376
        1.47693404       13.26716710
        1.47987614       14.60984534
        1.48281824       15.99146182
        1.48576034       17.41038581
        1.48870244       18.86541676
        1.49164454       20.35580488
        1.49458664       21.88125774
        1.49752874       23.44193265
        1.50047084       25.03841496
        1.50341294       26.67168270
        1.50635504       28.34305860
        1.50929714       30.05415025
        1.51223924       31.80678011
        1.51518134       33.60290680
        1.51812344       35.44453961
        1.52106554       37.33364821
        1.52400764       39.27206973
        1.52694974       41.26141532
        1.52989184       43.30297863
        1.53283394       45.39764819
        1.53577604       47.54582598
        1.53871814       49.74735423
        1.54166024       52.00145206
        1.54460234       54.30666401
        1.54754444       56.66082139
        1.55048654       59.06101788
        1.55342864       61.50360011
        1.55637074       63.98417360
        1.55931283       66.49762431
        1.56225493       69.03815557
        1.56519703       71.59933989
        1.56813913       74.17418469
        1.57108123       76.75521094
        1.57402333       79.33454315
        1.57696543       81.90400904
        1.57990753       84.45524700
        1.58284963       86.97981922
        1.58579173       89.46932832
        1.58873383       91.91553512
        1.59167593       94.31047530
        1.59461803       96.64657257
        1.59756013       98.91674618
        1.60050223      101.11451062
        1.60344433      103.23406551
        1.60638643      105.27037404
        1.60932853      107.21922835
        1.61227063      109.07730068
        1.61521273      110.84217927
        1.61815483      112.51238860
        1.62109693      114.08739341
        1.62403903      115.56758677
        1.62698113      116.95426251
        1.62992323      118.24957277
        1.63286533      119.45647157
        1.63580743      120.57864585
        1.63874953      121.62043548
        1.64169163      122.58674395
        1.64463373      123.48294183
        1.64757583      124.31476490
        1.65051793      125.08820927
        1.65346002      125.80942568
        1.65640212      126.48461506
        1.65934422      127.11992762
        1.66228632      127.72136742
        1.66522842      128.29470435
        1.66817052      128.84539516
        1.67111262      129.37851504
        1.67405472      129.89870092
        1.67699682      130.41010740
        1.67993892      130.91637605
        1.68288102      131.42061813
        1.68582312      131.92541098
        1.68876522      132.43280762
        1.69170732      132.94435892
        1.69464942      133.46114749
        1.69759152      133.98383202
        1.70053362      134.51270074
        1.70347572      135.04773237
        1.70641782      135.58866272
        1.70935992      136.13505508
        1.71230202      136.68637255
        1.71524412      137.24205011
        1.71818622      137.80156467
        1.72112832      138.36450102
        1.72407042      138.93061211
        1.72701252      139.49987181
        1.72995462      140.07251887
        1.73289672      140.64909082
        1.73583882      141.23044686
        1.73878092      141.81777910
        1.74172302      142.41261169
        1.74466512      143.01678788
        1.74760721      143.63244519
        1.75054931      144.26197918
        1.75349141      144.90799668
        1.75643351      145.57325957
        1.75937561      146.26062044
        1.76231771      146.97295165
        1.76525981      147.71306945
        1.76820191      148.48365520
        1.77114401      149.28717537
        1.77408611      150.12580250
        1.77702821      151.00133909
        1.77997031      151.91514619
        1.78291241      152.86807881
        1.78585451      153.86042958
        1.78879661      154.89188236
        1.79173871      155.96147710
        1.79468081      157.06758687
        1.79762291      158.20790810
        1.80056501      159.37946422
        1.80350711      160.57862314
        1.80644921      161.80112837
        1.80939131      163.04214317
        1.81233341      164.29630730
        1.81527551      165.55780504
        1.81821761      166.82044333
        1.82115971      168.07773847
        1.82410181      169.32300952
        1.82704391      170.54947669
        1.82998601      171.75036248
        1.83292811      172.91899350
        1.83587021      174.04890088
        1.83881231      175.13391712
        1.84175440      176.16826718
        1.84469650      177.14665210
        1.84763860      178.06432309
        1.85058070      178.91714474
        1.85352280      179.70164574
        1.85646490      180.41505631
        1.85940700      181.05533129
        1.86234910      181.62115854
        1.86529120      182.11195258
        1.86823330      182.52783345
        1.87117540      182.86959149
        1.87411750      183.13863883
        1.87705960      183.33694862
        1.88000170      183.46698367
        1.88294380      183.53161587
        1.88588590      183.53403847
        1.88882800      183.47767329
        1.89177010      183.36607484
        1.89471220      183.20283382
        1.89765430      182.99148218
        1.90059640      182.73540196
        1.90353850      182.43774017
        1.90648060      182.10133174
        1.90942270      181.72863233
        1.91236480      181.32166283
        1.91530690      180.88196676
        1.91824900      180.41058187
        1.92119110      179.90802658
        1.92413320      179.37430185
        1.92707530      178.80890853
        1.93001740      178.21087992
        1.93295950      177.57882907
        1.93590159      176.91100973
        1.93884369      176.20538983
        1.94178579      175.45973583
        1.94472789      174.67170625
        1.94766999      173.83895220
        1.95061209      172.95922281
        1.95355419      172.03047308
        1.95649629      171.05097185
        1.95943839      170.01940729
        1.96238049      168.93498751
        1.96532259      167.79753401
        1.96826469      166.60756550
        1.97120679      165.36637035
        1.97414889      164.07606549
        1.97709099      162.73964055
        1.98003309      161.36098565
        1.98297519      159.94490216
        1.98591729      158.49709575
        1.98885939      157.02415150
        1.99180149      155.53349137
        1.99474359      154.03331442
        1.99768569      152.53252084
        2.00062779      151.04062093
        2.00356989      149.56763075
        2.00651199      148.12395616
        2.00945409      146.72026754
        2.01239619      145.36736730
        2.01533829      144.07605297
        2.01828039      142.85697817
        2.02122249      141.72051425
        2.02416459      140.67661526
        2.02710669      139.73468870
        2.03004879      138.90347465
        2.03299088      138.19093548
        2.03593298      137.60415815
        2.03887508      137.14927111
        2.04181718      136.83137709
        2.04475928      136.65450303
        2.04770138      136.62156806
        2.05064348      136.73436974
        2.05358558      136.99358895
        2.05652768      137.39881274
        2.05946978      137.94857468
        2.06241188      138.64041167
        2.06535398      139.47093553
        2.06829608      140.43591806
        2.07123818      141.53038727
        2.07418028      142.74873276
        2.07712238      144.08481782
        2.08006448      145.53209585
        2.08300658      147.08372833
        2.08594868      148.73270204
        2.08889078      150.47194279
        2.09183288      152.29442331
        2.09477498      154.19326312
        2.09771708      156.16181807
        2.10065918      158.19375801
        2.10360128      160.28313087
        2.10654338      162.42441199
        2.10948548      164.61253783
        2.11242758      166.84292362
        2.11536968      169.11146470
        2.11831178      171.41452196
        2.12125388      173.74889188
        2.12419598      176.11176222
        2.12713807      178.50065466
        2.13008017      180.91335602
        2.13302227      183.34783995
        2.13596437      185.80218120
        2.13890647      188.27446473
        2.14184857      190.76269219
        2.14479067      193.26468806
        2.14773277      195.77800818
        2.15067487      198.29985294
        2.15361697      200.82698758
        2.15655907      203.35567185
        2.15950117      205.88160086
        2.16244327      208.39985911
        2.16538537      210.90488905
        2.16832747      213.39047521
        2.17126957      215.84974500
        2.17421167      218.27518625
        2.17715377      220.65868186
        2.18009587      222.99156098
        2.18303797      225.26466620
        2.18598007      227.46843556
        2.18892217      229.59299800
        2.19186427      231.62828057
        2.19480637      233.56412538
        2.19774847      235.39041400
        2.20069057      237.09719702
        2.20363267      238.67482613
        2.20657477      240.11408612
        2.20951687      241.40632425
        2.21245897      242.54357418
        2.21540107      243.51867222
        2.21834317      244.32536329
        2.22128526      244.95839461
        2.22422736      245.41359511
        2.22716946      245.68793892
        2.23011156      245.77959172
        2.23305366      245.69931946
        2.23599576      245.45902304
        2.23893786      245.06025836
        2.24187996      244.50560184
        2.24482206      243.79862537
        2.24776416      242.94386177
        2.25070626      241.94676112
        2.25364836      240.81363836
        2.25659046      239.55161310
        2.25953256      238.16854199
        2.26247466      236.67294482
        2.26541676      235.07392500
        2.26835886      233.38108546
        2.27130096      231.60444104
        2.27424306      229.75432828
        2.27718516      227.84131375
        2.28012726      225.87610207
        2.28306936      223.86944451
        2.28601146      221.83204935
        2.28895356      219.77449508
        2.29189566      217.70714718
        2.29483776      215.64007966
        2.29777986      213.58300206
        2.30072196      211.54519264
        2.30366406      209.53543859
        2.30660616      207.56198367
        2.30954826      205.63248391
        2.31249036      203.75397152
        2.31543245      201.93282747
        2.31837455      200.17476277
        2.32131665      198.48480841
        2.32425875      196.86731393
        2.32720085      195.32595438
        2.33014295      193.86374528
        2.33308505      192.48306521
        2.33602715      191.18568545
        2.33896925      189.97280604
        2.34191135      188.84509757
        2.34485345      187.80274788
        2.34779555      186.84551288
        2.35073765      185.97277057
        2.35367975      185.18357735
        2.35662185      184.47672566
        2.35956395      183.85080207
        2.36250605      183.30424476
        2.36544815      182.83539963
        2.36839025      182.44257401
        2.37133235      182.12408721
        2.37427445      181.87831711
        2.37721655      181.70374209
        2.38015865      181.59897763
        2.38310075      181.56280712
        2.38604285      181.59420627
        2.38898495      181.69236104
        2.39192705      181.85667852
        2.39486915      182.08679092
        2.39781125      182.38255249
        2.40075335      182.74402948
        2.40369545      183.17148348
        2.40663755      183.66534818
        2.40957964      184.22620030
        2.41252174      184.85472487
        2.41546384      185.55167577
        2.41840594      186.31783192
        2.42134804      187.15395013
        2.42429014      188.06071518
        2.42723224      189.03868820
        2.43017434      190.08825409
        2.43311644      191.20956893
        2.43605854      192.40250838
        2.43900064      193.66661788
        2.44194274      195.00106557
        2.44488484      196.40459887
        2.44782694      197.87550543
        2.45076904      199.41157931
        2.45371114      201.01009304
        2.45665324      202.66777615
        2.45959534      204.38080078
        2.46253744      206.14477468
        2.46547954      207.95474209
        2.46842164      209.80519250
        2.47136374      211.69007768
        2.47430584      213.60283664
        2.47724794      215.53642868
        2.48019004      217.48337409
        2.48313214      219.43580230
        2.48607424      221.38550686
        2.48901634      223.32400677
        2.49195844      225.24261353
        2.49490054      227.13250301
        2.49784264      228.98479151
        2.50078474      230.79061494
        2.50372683      232.54121020
        2.50666893      234.22799784
        2.50961103      235.84266491
        2.51255313      237.37724691
        2.51549523      238.82420793
        2.51843733      240.17651773
        2.52137943      241.42772505
        2.52432153      242.57202582
        2.52726363      243.60432567
        2.53020573      244.52029575
        2.53314783      245.31642102
        2.53608993      245.99004048
        2.53903203      246.53937864
        2.54197413      246.96356779
        2.54491623      247.26266072
        2.54785833      247.43763359
        2.55080043      247.49037886
        2.55374253      247.42368832
        2.55668463      247.24122626
        2.55962673      246.94749307
        2.56256883      246.54777969
        2.56551093      246.04811332
        2.56845303      245.45519505
        2.57139513      244.77633010
        2.57433723      244.01935145
        2.57727933      243.19253782
        2.58022143      242.30452682
        2.58316353      241.36422450
        2.58610563      240.38071215
        2.58904773      239.36315166
        2.59198983      238.32069038
        2.59493193      237.26236680
        2.59787402      236.19701800
        2.60081612      235.13319013
        2.60375822      234.07905285
        2.60670032      233.04231886
        2.60964242      232.03016936
        2.61258452      231.04918643
        2.61552662      230.10529297
        2.61846872      229.20370110
        2.62141082      228.34886932
        2.62435292      227.54446918
        2.62729502      226.79336159
        2.63023712      226.09758314
        2.63317922      225.45834241
        2.63612132      224.87602632
        2.63906342      224.35021636
        2.64200552      223.87971432
        2.64494762      223.46257724
        2.64788972      223.09616100
        2.65083182      222.77717189
        2.65377392      222.50172550
        2.65671602      222.26541206
        2.65965812      222.06336742
        2.66260022      221.89034852
        2.66554232      221.74081258
        2.66848442      221.60899881
        2.67142652      221.48901152
        2.67436862      221.37490367
        2.67731072      221.26075969
        2.68025282      221.14077650
        2.68319492      221.00934172
        2.68613702      220.86110800
        2.68907912      220.69106271
        2.69202121      220.49459186
        2.69496331      220.26753770
        2.69790541      220.00624920
        2.70084751      219.70762485
        2.70378961      219.36914720
        2.70673171      218.98890895
        2.70967381      218.56563015
        2.71261591      218.09866653
        2.71555801      217.58800881
        2.71850011      217.03427325
        2.72144221      216.43868349
        2.72438431      215.80304426
        2.72732641      215.12970712
        2.73026851      214.42152913
        2.73321061      213.68182473
        2.73615271      212.91431195
        2.73909481      212.12305345
        2.74203691      211.31239343
        2.74497901      210.48689132
        2.74792111      209.65125319
        2.75086321      208.81026186
        2.75380531      207.96870675
        2.75674741      207.13131444
        2.75968951      206.30268095
        2.76263161      205.48720663
        2.76557371      204.68903466
        2.76851581      203.91199390
        2.77145791      203.15954695
        2.77440001      202.43474418
        2.77734211      201.74018414
        2.78028421      201.07798113
        2.78322631      200.44974015
        2.78616840      199.85653968
        2.78911050      199.29892238
        2.79205260      198.77689386
        2.79499470      198.28992953
        2.79793680      197.83698924
        2.80087890      197.41653964
        2.80382100      197.02658379
        2.80676310      196.66469753
        2.80970520      196.32807215
        2.81264730      196.01356266
        2.81558940      195.71774091
        2.81853150      195.43695283
        2.82147360      195.16737892
        2.82441570      194.90509704
        2.82735780      194.64614672
        2.83029990      194.38659389
        2.83324200      194.12259523
        2.83618410      193.85046108
        2.83912620      193.56671608
        2.84206830      193.26815669
        2.84501040      192.95190461
        2.84795250      192.61545556
        2.85089460      192.25672242
        2.85383670      191.87407245
        2.85677880      191.46635778
        2.85972090      191.03293880
        2.86266300      190.57370027
        2.86560510      190.08905964
        2.86854720      189.57996773
        2.87148930      189.04790153
        2.87443140      188.49484945
        2.87737350      187.92328895
        2.88031559      187.33615715
        2.88325769      186.73681463
        2.88619979      186.12900298
        2.88914189      185.51679682
        2.89208399      184.90455075
        2.89502609      184.29684216
        2.89796819      183.69841068
        2.90091029      183.11409500
        2.90385239      182.54876814
        2.90679449      182.00727191
        2.90973659      181.49435163
        2.91267869      181.01459192
        2.91562079      180.57235456
        2.91856289      180.17171921
        2.92150499      179.81642787
        2.92444709      179.50983390
        2.92738919      179.25485628
        2.93033129      179.05393969
        2.93327339      178.90902113
        2.93621549      178.82150344
        2.93915759      178.79223606
